stock1,stock2,correlation,causal_shift,acausal_shift
AAPL,FE,0.7987542795450402,0.7657747542899457,0.7475736781124944
AAPL,ATO,0.8655210668485538,0.8533299258628207,0.8268051610703704
AAPL,CMS,0.7482488696633048,0.7412970734275743,0.6782955994152475
AAPL,CNP,0.7649781371580997,0.7397153617635823,0.712387420893489
AAPL,NI,0.849472644906409,0.8403600122959489,0.8056795647871658
AAPL,EVRG,0.6091106250381549,0.5570847401874518,0.5147039230419234
AAPL,LNT,0.7169555743189167,0.67486001934435,0.6271761860197925
AAPL,AES,-0.748883097509909,-0.8440486580477546,-0.7379555704581987
AAPL,PPL,0.7942574031949958,0.774042027576889,0.755135546171058
AAPL,NRG,0.7922220931507002,0.7549269117338527,0.7939875653159444
AAPL,VST,0.8404222740113412,0.8134567813259056,0.8432773658058833
AAPL,UGI,-0.32535132850252346,-0.36223670248708084,-0.36251548348070656
AAPL,OGE,0.8152137159316439,0.8078509191912032,0.7565711936893986
AAPL,PNW,0.7905625660104123,0.7840397839134945,0.7597646557788438
AAPL,SHOP,0.17687847930576414,0.10203505469897307,0.09693662363109994
AAPL,UBER,0.716536501689179,0.6902724368898803,0.7036838142190335
AAPL,ABNB,-0.18582125271796926,-0.2192954228395253,-0.21110326205829566
AAPL,DASH,0.4256554360475444,0.40398685415007474,0.37892855546141346
AAPL,SPOT,0.6763213373848158,0.6706627957689034,0.6549998995778062
AAPL,ROKU,-0.5401686012180257,-0.5695229576738403,-0.5438668609948536
AAPL,ZM,-0.6031864888505397,-0.6111425721595926,-0.5898898115503252
AAPL,TEAM,-0.1902747311955626,-0.201585317337946,-0.22556351739812572
AAPL,DBX,0.3954081389815688,0.3456215092483103,0.30970014015882974
AAPL,PINS,-0.3809452840317451,-0.40717281651017717,-0.35243013625472347
AAPL,SNAP,-0.5835651509213182,-0.6061230519209483,-0.5719740673840396
AAPL,LYFT,-0.5521651506719467,-0.5677592813224243,-0.559473963980596
AAPL,ETSY,-0.6967807940345718,-0.7580406409031963,-0.6896168138782337
AAPL,GDDY,0.8078585366820555,0.8250448741583221,0.7918862512694671
AAPL,WIX,-0.10155521322806278,-0.08729431290838884,-0.09890531713034065
AAPL,FVRR,-0.617272947621466,-0.6299653415727873,-0.6020465016954799
AAPL,UPWK,-0.5485255929687408,-0.5677607827591411,-0.548163424014753
AAPL,TXN,0.6676787766527875,0.5293605740432527,0.7039572547216129
AAPL,MCHP,0.010355834972844086,-0.18462108309315273,0.09564209408554272
AAPL,SWKS,-0.6203935669042603,-0.6976999036066259,-0.6065921556993005
AAPL,QRVO,-0.6227642815472454,-0.6841164477397276,-0.609274917302367
AAPL,MPWR,0.8635524466087924,0.7549807882564677,0.8579691108563855
AAPL,ON,0.2473490770679206,0.13990472552436112,0.2660550047342405
AAPL,NXPI,0.6899957150328065,0.5530170753988806,0.7027549713922183
AAPL,STM,-0.46435031792592013,-0.5837575696980983,-0.4264843248829317
AAPL,LSCC,0.10390853053974258,-0.050001838208413946,0.08922318846540968
AAPL,SAP,0.829833518671115,0.8177129408166229,0.8173780036977115
AAPL,WDAY,0.3222186019707733,0.29948057861937677,0.26986640987152744
AAPL,VEEV,-0.048088879480018415,-0.09331070486507245,-0.09446215436100124
AAPL,HUBS,0.39186673560832763,0.33787270435456795,0.41145696897716844
AAPL,BILL,-0.5758780034515245,-0.6088408259335283,-0.5911233519210823
AAPL,GTLB,-0.03816953747775025,0.09079915108586314,-0.055287498175752986
AAPL,ESTC,-0.19486688288600848,-0.2380983888213148,-0.20545008167071835
AAPL,FROG,-0.04186078200464897,-0.010390629789904933,-0.08976023075138659
AAPL,NCNO,-0.5477999140851191,-0.5512196671071378,-0.5272427389351535
AAPL,TENB,-0.3582442352659872,-0.40032285485273367,-0.3598840498947644
AAPL,RPD,-0.602385666607943,-0.6335813952405083,-0.6029654085677792
AAPL,RIVN,-0.3716254129929185,-0.42987115945556964,-0.40980201749517303
AAPL,LCID,-0.5944683704800549,-0.645359463006384,-0.6022555453495946
AAPL,NIO,-0.7031606652695425,-0.7231556524877963,-0.7046860033996077
AAPL,XPEV,-0.45955436066228866,-0.45455990531873164,-0.4927195512097349
AAPL,LI,-0.14972103196127504,-0.12035011637782242,-0.13572071359226606
AAPL,PLUG,-0.7295802975634627,-0.7558874982511009,-0.7603876308994851
AAPL,FCEL,-0.6854267814645613,-0.7014374212024294,-0.6974058770749966
AAPL,BLDP,-0.6917796167960747,-0.7106205527078662,-0.7114954716911095
AAPL,BE,0.2867470390845285,0.18381045591205475,0.023207747041247766
AAPL,ENPH,-0.6954778665662397,-0.7390710343238209,-0.705496273625325
AAPL,SEDG,-0.8245659799606213,-0.8587823274949522,-0.8225948077845998
AAPL,RUN,-0.6916518895241752,-0.7336453839110726,-0.7082520282548591
AAPL,SPWR,-0.5474223989385331,-0.5744107322784227,-0.5041098961215401
AAPL,CSIQ,-0.8228365198473107,-0.8759433928907394,-0.8441604175108887
MSFT,GOOGL,0.9120379940540905,0.9106964288774797,0.8546621010084792
MSFT,AMZN,0.7646164512587512,0.7587848890170055,0.6844684818491026
MSFT,NVDA,0.9494971535006431,0.9415967013683729,0.9118656108211435
MSFT,META,0.9081507855045536,0.8917168578248168,0.8801338292898396
MSFT,TSLA,0.45154029597800377,0.43212094711218496,0.2564049423160726
MSFT,AVGO,0.9202121016052311,0.9067162103727927,0.8928066961510625
MSFT,ORCL,0.9065091879304189,0.8848309808280347,0.8755200632169701
MSFT,ADBE,0.018435909671388976,-0.03149490660752552,0.05091622123463375
MSFT,CRM,0.6497735763287156,0.6287918706312848,0.6375719279088197
MSFT,NFLX,0.8165189341329596,0.7806671849647908,0.8019729356226812
MSFT,AMD,0.8189971917368298,0.784146250589076,0.7265344588372218
MSFT,INTC,-0.4989586583159716,-0.5201565683511992,-0.5466670003043771
MSFT,QCOM,0.6797707105818022,0.6985926136379724,0.558184770897733
MSFT,CSCO,0.7917028374537807,0.7544543700507754,0.7453846634069543
MSFT,IBM,0.8900084653690521,0.8789326404698583,0.876965673254331
MSFT,INTU,0.9202049614805771,0.8640563133376884,0.8909091677292286
MSFT,NOW,0.886543777220823,0.8568131515745645,0.8506970529513707
MSFT,ADI,0.9348430654193814,0.8948285538681024,0.8914886483927043
MSFT,PLTR,0.7496545234199544,0.7287704166138739,0.7252558317234598
MSFT,AI,-0.3547903496057536,-0.34587799807217084,-0.32690821844731144
MSFT,SNOW,-0.20378016195859192,-0.20626267684974864,-0.27945735600369986
MSFT,PATH,-0.3986497233132076,-0.39818306789325414,-0.3773525302907048
MSFT,DDOG,0.5336927427477526,0.5121198182022328,0.37623288854135756
MSFT,NET,0.6332225952520406,0.5855332888940142,0.5414739915709481
MSFT,CRWD,0.856304553950266,0.8086456324415591,0.820833031959076
MSFT,ZS,0.46210891254011727,0.4018541428995303,0.36104067229482645
MSFT,OKTA,-0.4164226712155175,-0.41677428895257074,-0.4066432587685495
MSFT,MDB,-0.071340954250167,-0.11648642744720472,-0.14534249911536318
MSFT,PANW,0.9434972096009202,0.9297107606451538,0.9164118383460703
MSFT,FTNT,0.774724296056798,0.7452573039819995,0.7534786022887332
MSFT,S,-0.25542807153321134,-0.22441752048541064,-0.2766372818410724
MSFT,DOCU,-0.40155463165968336,-0.4115258550183808,-0.3839148688250748
MSFT,TWLO,-0.4182209041886155,-0.42163625027622076,-0.4178242835031735
MSFT,U,-0.5038369406298469,-0.49588908122281083,-0.5304484884718564
MSFT,RBLX,0.4083633219807298,0.37721242907805397,0.30447763791145965
MSFT,COIN,0.6394211818719497,0.6629403830424547,0.5436298904772174
MSFT,PYPL,-0.5092059005306996,-0.5192613302185412,-0.49718861249092416
MSFT,ARM,0.7715976581300797,0.6949507636611513,0.4501219915880165
MSFT,SMCI,0.7770097820294697,0.7550888491977882,0.7503406016109249
MSFT,MRVL,0.708273884538363,0.7170641336232624,0.5559337560506357
MSFT,MU,0.7749831877248653,0.7649520744411029,0.7339320361328727
MSFT,LRCX,0.8971334926011958,0.8634456594103734,0.8728389561779059
MSFT,KLAC,0.9581249226885041,0.940337182987214,0.9300285020888507
MSFT,AMAT,0.8846845093444213,0.8498107041691543,0.8121030635110889
MSFT,ASML,0.7625961651190498,0.6929473263945798,0.6817065631998682
MSFT,TSM,0.8676608102834934,0.8573983099963555,0.8166107242360492
MSFT,ITRI,0.7120266222825623,0.6838238918272699,0.6982204822781993
MSFT,NEE,0.034090938901219635,0.03238137535499696,-0.15344997620081097
MSFT,DUK,0.7911643415169023,0.8060986323291839,0.7431981943531885
MSFT,SO,0.8613295374487008,0.8701647665356722,0.8268927998653228
MSFT,D,-0.34401549568889866,-0.2713027785571891,-0.4640962459882216
MSFT,AEP,0.7050380622963983,0.7238321786373993,0.6354154327121957
MSFT,SRE,0.6721077756156807,0.6769833026907578,0.5626375535533236
MSFT,EXC,0.561741830543023,0.5604616810259047,0.4961134061762372
MSFT,XEL,0.34707313699156406,0.3500564910556553,0.2149963379591564
MSFT,ED,0.7156982102609396,0.7167900597650521,0.7075749665609147
MSFT,PEG,0.854814912669407,0.8686336543039591,0.8039843845693823
MSFT,WEC,0.5571041374579098,0.5722857648959134,0.4819004299820907
MSFT,ES,-0.5635560763030684,-0.5360468455771317,-0.6927696051314505
MSFT,AWK,-0.2725671705440339,-0.3023796629247381,-0.3082045682203432
MSFT,DTE,0.6895622234968357,0.7003260942284993,0.61702027365667
MSFT,ETR,0.7716680823253544,0.7807924811380901,0.7292047516482547
MSFT,FE,0.7539744045691984,0.7698556233317081,0.6804504803168353
MSFT,ATO,0.8373280696549228,0.8366100280442301,0.8105252725516756
MSFT,CMS,0.7038124242096422,0.7269678442691879,0.636964537874955
MSFT,CNP,0.7617263843432166,0.7394500995564997,0.7191553009754966
MSFT,NI,0.8187985155921195,0.8267893000561326,0.7740903897983783
MSFT,EVRG,0.5687879577793039,0.5667195606532947,0.46360271877452064
MSFT,LNT,0.6587445207887507,0.6724769238495433,0.5627121779929494
MSFT,AES,-0.7712920579255712,-0.8045452301233,-0.7968617636798018
MSFT,PPL,0.7833642067730886,0.788909643549455,0.7453729547805134
MSFT,NRG,0.8759489889744949,0.8514984441793253,0.8576554569193604
MSFT,VST,0.8785875878615101,0.8718660933563979,0.8426036151770775
MSFT,UGI,-0.2702721707586458,-0.30090629548256737,-0.31667273692566283
MSFT,OGE,0.752520086297215,0.7600885967038706,0.7009225635916432
MSFT,PNW,0.7548437612215809,0.7518840483741586,0.7478356529771212
MSFT,SHOP,0.2971441019881085,0.26341357328732534,0.21219425999696867
MSFT,UBER,0.8526847264646401,0.8277157441454943,0.8426805503687718
MSFT,ABNB,-0.0494776202981321,-0.07150056535681669,-0.0765533868832367
MSFT,DASH,0.5660556126548812,0.55927036585002,0.51306741734389
MSFT,SPOT,0.7631341670087236,0.7544241137490739,0.7463672476592472
MSFT,ROKU,-0.45217899499323444,-0.4693983932354269,-0.44161363545069504
MSFT,ZM,-0.5269702669602421,-0.52794677959787,-0.5100368965569827
MSFT,TEAM,-0.16832125874083845,-0.18092509436499984,-0.18446592599699732
MSFT,DBX,0.4546474340904356,0.36686614535171563,0.44243845531211085
MSFT,PINS,-0.2455446980709576,-0.2566621390716363,-0.2186565706919553
MSFT,SNAP,-0.4939390645787852,-0.5022793264103462,-0.47727644214247894
MSFT,LYFT,-0.45108527926589337,-0.44894839415873716,-0.4656318729048017
MSFT,ETSY,-0.6357649830215959,-0.6717044714304957,-0.6479658177260103
MSFT,GDDY,0.7933072570601327,0.7971729728735714,0.7906691682839481
MSFT,WIX,-0.033225309257418345,-0.014245676337858879,-0.018298191970101012
MSFT,FVRR,-0.5389667373908407,-0.5516160707275651,-0.5147388851244987
MSFT,UPWK,-0.45845805212679674,-0.4732887367308415,-0.4560041599288666
MSFT,TXN,0.6994510641590419,0.6515925866469274,0.6517743442653132
MSFT,MCHP,0.145073376922784,0.04447611272440121,0.134599394078526
MSFT,SWKS,-0.5524175819250534,-0.5837783461708089,-0.557026015782667
MSFT,QRVO,-0.509158311383524,-0.5264993862707881,-0.5178308017361806
MSFT,MPWR,0.9122987694669851,0.8908882042228901,0.8518889218589843
MSFT,ON,0.15892718364439373,0.09173338680929885,0.1553190329417818
MSFT,NXPI,0.79649815199582,0.7641075698392842,0.7376824788454133
MSFT,STM,-0.39632944599792425,-0.4824006707064491,-0.37847050903550405
MSFT,LSCC,0.09336825098219395,-0.005111530569590046,0.05491533103393105
MSFT,SAP,0.8928353124580024,0.8639038570095634,0.8890314339223845
MSFT,WDAY,0.44246968330187,0.39140885770302625,0.4333901516633559
MSFT,VEEV,0.11646060387930901,0.08215240960062772,0.05582107280529068
MSFT,HUBS,0.48056636229534677,0.40621318622548785,0.49650416827909866
MSFT,BILL,-0.5742304677261143,-0.5868187225994096,-0.6070664298030719
MSFT,GTLB,0.013964435467269765,0.12672991758543647,-0.05036863476647254
MSFT,ESTC,-0.06967537377700404,-0.08683974253549911,-0.06831729053597099
MSFT,FROG,0.12128025596652255,0.18032507939746514,0.07546729913316426
MSFT,NCNO,-0.48178601275968824,-0.4593223980236103,-0.4776402506998096
MSFT,TENB,-0.37942980058492026,-0.3952235388099346,-0.38118471896484807
MSFT,RPD,-0.5611675419267925,-0.5705152095314807,-0.5710174876979449
MSFT,RIVN,-0.37402673005871295,-0.42565383869282875,-0.4503000465395567
MSFT,LCID,-0.5755813201031275,-0.5965553221556209,-0.6142972197816853
MSFT,NIO,-0.6562688861825449,-0.6549580051067707,-0.6595911085232753
MSFT,XPEV,-0.407863370862054,-0.3750108472143306,-0.44248575128296325
MSFT,LI,-0.09695620214944155,-0.11785496447303108,-0.05516822914909061
MSFT,PLUG,-0.7252040555136864,-0.7331353171201526,-0.7511893800841012
MSFT,FCEL,-0.6494715495307607,-0.6704532328110976,-0.6477804129742778
MSFT,BLDP,-0.645244023817964,-0.6541870281274664,-0.652005905174183
MSFT,BE,0.27393022912885673,0.28375764232792405,-0.013532627848651158
MSFT,ENPH,-0.7794843204708548,-0.8016196609640555,-0.801917098894402
MSFT,SEDG,-0.8665853070398754,-0.8869784031159927,-0.8779200855460121
MSFT,RUN,-0.6608317993310444,-0.6666906669883624,-0.6834589026360672
MSFT,SPWR,-0.7044214164279119,-0.6987898262565635,-0.7049906099880038
MSFT,CSIQ,-0.8525282013329134,-0.8892636570751998,-0.8615664714966633
GOOGL,AMZN,0.8369417969665364,0.7955025793757087,0.80606387626486
GOOGL,NVDA,0.9027921977972726,0.8648859205017226,0.8987176317002658
GOOGL,META,0.8855752393863712,0.8475958005798538,0.9110586992091171
GOOGL,TSLA,0.6298817630222081,0.5729487523552919,0.4298410133111098
GOOGL,AVGO,0.9040536110557872,0.8441283643542665,0.8926444972844008
GOOGL,ORCL,0.897259922246964,0.8099893612308593,0.9138053137092718
GOOGL,ADBE,0.02516993688219953,0.02428495496132449,0.08329794933657765
GOOGL,CRM,0.6377313812176555,0.6249504720878346,0.6663787644770048
GOOGL,NFLX,0.8184574994281614,0.7691753167703006,0.8474536810889619
GOOGL,AMD,0.7864800385060319,0.7173889097352548,0.7200567906014591
GOOGL,INTC,-0.3450428084534375,-0.39293752488166633,-0.4058013315711607
GOOGL,QCOM,0.7025766892658151,0.7101595283141512,0.6095079424200857
GOOGL,CSCO,0.8343375395532093,0.7706008302761589,0.8060811857572595
GOOGL,IBM,0.835495909044052,0.8283271724040523,0.8169319880078484
GOOGL,INTU,0.8393410052079641,0.8017342794610403,0.8640973598326426
GOOGL,NOW,0.841353516068178,0.8172969738259583,0.844733584499997
GOOGL,ADI,0.8453907094879263,0.7829243020858239,0.8372764670109147
GOOGL,PLTR,0.7991350836571041,0.7343086935809391,0.8030518706705485
GOOGL,AI,-0.2868150016984843,-0.3017464870402625,-0.20756987141795516
GOOGL,SNOW,-0.01861249295436547,-0.03521374291678257,-0.0893916336976152
GOOGL,PATH,-0.2032298998875956,-0.20758984250211493,-0.1760141619163021
GOOGL,DDOG,0.6484568135032298,0.6157828882653166,0.518428004012891
GOOGL,NET,0.7546846477007825,0.6785339932461121,0.7001193061957804
GOOGL,CRWD,0.8734378730683808,0.8195379141495411,0.8498963043469833
GOOGL,ZS,0.5847540690643752,0.5319406462163611,0.5049200826218728
GOOGL,OKTA,-0.22717325440772332,-0.23089434213774318,-0.19830127634308065
GOOGL,MDB,0.023729846974285363,-0.0465328965715574,-0.03886808722425458
GOOGL,PANW,0.841283502867676,0.834783706438205,0.8057308608854894
GOOGL,FTNT,0.7072354747897761,0.7311527949794254,0.6920478673600747
GOOGL,S,-0.05536838315421527,-0.0063314630186999815,-0.0769132954779946
GOOGL,DOCU,-0.20072795579358016,-0.22094436863916933,-0.16138217161863366
GOOGL,TWLO,-0.21218477080793688,-0.2345363372326182,-0.187427180260337
GOOGL,U,-0.30844386382447014,-0.30720788298477403,-0.3149378740013989
GOOGL,RBLX,0.5752991358213293,0.48497720312391845,0.5440011531164612
GOOGL,COIN,0.7500175259932679,0.7297880998962338,0.7290602198766366
GOOGL,PYPL,-0.30861236784939905,-0.340434323336148,-0.2702085739914576
GOOGL,ARM,0.6857919434484453,0.6288364126270741,0.5600827660051245
GOOGL,SMCI,0.6037654774272342,0.5795092760681247,0.6217314053797157
GOOGL,MRVL,0.7736323770497356,0.7556807490919071,0.6448485184631176
GOOGL,MU,0.8664492523842698,0.7692078416587547,0.8189397591755693
GOOGL,LRCX,0.9016973644725721,0.8072123165376677,0.872155889998144
GOOGL,KLAC,0.8955469571676297,0.8517433275349912,0.8638208783451886
GOOGL,AMAT,0.8292593644144379,0.7740574237597211,0.7733281021067642
GOOGL,ASML,0.7387001931427065,0.6540180574811038,0.6501347916959462
GOOGL,TSM,0.9148669252606431,0.84906827329172,0.8983133621898596
GOOGL,ITRI,0.7081785003212111,0.6375782581430343,0.7715977920243375
GOOGL,NEE,0.1778283882041604,0.15639816108923202,-0.0053257285406170625
GOOGL,DUK,0.7966537077147962,0.8194139417048414,0.7472681251404301
GOOGL,SO,0.7915075896918263,0.8058132982163677,0.7624342524958752
GOOGL,D,-0.1059323668733016,-0.04893252948083322,-0.20759396211971584
GOOGL,AEP,0.7082209963145022,0.7298806846333882,0.6314421711604303
GOOGL,SRE,0.6315802364798798,0.6030103402009996,0.5077387627301622
GOOGL,EXC,0.5098951298656648,0.5434867393650112,0.40532586664118025
GOOGL,XEL,0.4587508950767102,0.4485133943705838,0.30413540939142475
GOOGL,ED,0.5624021813731533,0.6030133525360077,0.5405533504903468
GOOGL,PEG,0.8183327556919727,0.8349193220015566,0.8017314449447464
GOOGL,WEC,0.6086904894115494,0.6238863727838962,0.5290105008320056
GOOGL,ES,-0.36890806666559667,-0.3518102562986607,-0.49588484309236525
GOOGL,AWK,-0.12126586130357617,-0.11599686679206657,-0.14263013663215982
GOOGL,DTE,0.7068358853357775,0.7316596167195799,0.640920353933381
GOOGL,ETR,0.796907442149978,0.7935293308850548,0.7501751131576974
GOOGL,FE,0.7237058883260987,0.7419304478878916,0.6394107775767889
GOOGL,ATO,0.7842238513168226,0.7719405948406054,0.7498627568659466
GOOGL,CMS,0.7101401432160254,0.7528414975628641,0.6518397144700333
GOOGL,CNP,0.7126612675714707,0.6958463703390532,0.6521005441461947
GOOGL,NI,0.8013893985594542,0.8064568850853041,0.7593763077172654
GOOGL,EVRG,0.6689211454228158,0.6541064420611417,0.5640198822042221
GOOGL,LNT,0.7328768530486117,0.7506394963892024,0.6424911478938217
GOOGL,AES,-0.6888881686435357,-0.7511158313826034,-0.7004131416440255
GOOGL,PPL,0.7876075786464339,0.7899649173556947,0.7641698277454654
GOOGL,NRG,0.8605265530176035,0.8068962793979675,0.8675924221977154
GOOGL,VST,0.8616587498543077,0.8133545643055581,0.863837219567975
GOOGL,UGI,-0.0696335791764127,-0.09937285487512743,-0.10384573343458801
GOOGL,OGE,0.7143588164626797,0.7381334566069025,0.6520689536426695
GOOGL,PNW,0.6935270693800922,0.6919307014661962,0.7043073623920437
GOOGL,SHOP,0.4787296067279328,0.39673755573983727,0.4360513847513995
GOOGL,UBER,0.7885056315528716,0.7394827920121696,0.8295820169216007
GOOGL,ABNB,0.03468733249344806,-0.002378761408497252,0.06479568731201078
GOOGL,DASH,0.686695341156378,0.6452723346608193,0.6922473498832782
GOOGL,SPOT,0.7807796931991398,0.754340959306443,0.8012275023829665
GOOGL,ROKU,-0.2638549496705361,-0.30910619151494473,-0.22533860933540542
GOOGL,ZM,-0.3463741229695243,-0.3659043460422814,-0.3058214753833891
GOOGL,TEAM,0.007038861580285189,0.02835586589168036,-0.02068606386695745
GOOGL,DBX,0.5321019796849319,0.4120436941603664,0.5071238932565307
GOOGL,PINS,-0.13342992289892514,-0.18302051190934113,-0.05719593240302318
GOOGL,SNAP,-0.2925533524109497,-0.31499345820503566,-0.26283144306249745
GOOGL,LYFT,-0.23338623265374456,-0.2645057858568456,-0.22439319365602808
GOOGL,ETSY,-0.46020718454661014,-0.5061725786449687,-0.4573926940965973
GOOGL,GDDY,0.7223398499959947,0.7513662765160217,0.7432524502530051
GOOGL,WIX,0.1043315542012469,0.0887075815873824,0.1558151190409415
GOOGL,FVRR,-0.3614154547259802,-0.3947187578006835,-0.3129757938840195
GOOGL,UPWK,-0.23851704195202625,-0.27681105503838044,-0.2236930376138002
GOOGL,TXN,0.6571791530163226,0.6027737011681654,0.7044273318692963
GOOGL,MCHP,-0.006440118399036256,-0.1373085079983149,0.06236337939072646
GOOGL,SWKS,-0.3980101250079751,-0.4591305739432342,-0.36572541089530836
GOOGL,QRVO,-0.35026781272513063,-0.394765878167012,-0.32270481491704417
GOOGL,MPWR,0.8472578468436707,0.8092550219294451,0.7959669009752757
GOOGL,ON,-0.033242204711203135,-0.11281354940727002,-0.020885726626983823
GOOGL,NXPI,0.7209043899675663,0.6649575508441382,0.726138154843673
GOOGL,STM,-0.46643538701113196,-0.5516802241484401,-0.4282944874135964
GOOGL,LSCC,0.024811348068871003,-0.13114264826296118,-0.018820214058977457
GOOGL,SAP,0.8310458405279887,0.8141487909056023,0.8545156090274503
GOOGL,WDAY,0.4378323992414696,0.3991119198917707,0.4660349385082074
GOOGL,VEEV,0.2877231128271886,0.21475336482520813,0.28226020110823086
GOOGL,HUBS,0.504682319495198,0.45301819173178287,0.544857639169567
GOOGL,BILL,-0.37019026523598997,-0.3807769030133915,-0.41435323824768194
GOOGL,GTLB,0.10427026483102003,0.18670620784748015,0.05039474811143446
GOOGL,ESTC,0.06478435696848098,0.05244996972898872,0.07035800255359244
GOOGL,FROG,0.1926298090133225,0.18216131117834516,0.20303976073488078
GOOGL,NCNO,-0.2984372116372321,-0.29255544135466366,-0.26147082859640675
GOOGL,TENB,-0.3522840457727201,-0.3409307495629504,-0.3444934565741468
GOOGL,RPD,-0.38892030921570414,-0.3787487849257562,-0.3907506354991486
GOOGL,RIVN,-0.21914408023092005,-0.26089056502969415,-0.29637811189554764
GOOGL,LCID,-0.3869453600255905,-0.39952615423202326,-0.42031955847163577
GOOGL,NIO,-0.4656852814920977,-0.48370726340091974,-0.4507226061171396
GOOGL,XPEV,-0.19062562094707347,-0.1492071344066727,-0.2191367060871509
