Ticker1,Ticker2,ShiftDays,Correlation
GOOGL,HD,3,0.8195892397483195
GOOGL,PG,3,0.6725608038728129
GOOGL,MA,3,0.8686023615233898
GOOGL,LLY,3,0.7815817598927722
GOOGL,AVGO,3,0.92944775731836
GOOGL,XOM,3,0.5958295269785273
GOOGL,COST,3,0.8421066177715758
GOOGL,PEP,3,-0.5366719879164705
GOOGL,KO,3,0.6397087407979715
GOOGL,PFE,3,-0.7503704772487235
GOOGL,MRK,3,-0.258186838256269
GOOGL,ORCL,3,0.8963144000744644
GOOGL,ABBV,3,0.8159448833530102
GOOGL,DIS,3,0.5608818841140385
GOOGL,CVX,3,0.0714950795743728
GOOGL,ADBE,3,0.012045239960129952
GOOGL,MCD,3,0.5882592905472057
GOOGL,ACN,3,0.12816900671212253
GOOGL,DHR,3,-0.05554984738572214
GOOGL,CSCO,3,0.7581772238810859
GOOGL,NFLX,3,0.8513992778093028
GOOGL,CRM,3,0.6677317443325548
GOOGL,LIN,3,0.8381241860595562
GOOGL,ABT,3,0.6805426468747618
GOOGL,TXN,3,0.6167008725082164
GOOGL,NKE,3,-0.7585178542098623
GOOGL,TMO,3,-0.17142138847383698
GOOGL,INTC,3,-0.22719319663231377
GOOGL,WMT,3,0.8541515279579124
GOOGL,UPS,3,-0.8427282171894566
GOOGL,HON,3,0.6115132935241224
GOOGL,NEE,3,0.22041937128214603
GOOGL,PM,3,0.702312018877539
GOOGL,AMGN,3,0.6363742392087552
GOOGL,AMD,3,0.6951688398076575
GOOGL,QCOM,3,0.7316448597803265
GOOGL,LOW,3,0.7536808490850343
GOOGL,CAT,3,0.9230557149581716
GOOGL,IBM,3,0.8241318927143482
GOOGL,MS,3,0.8388924340150375
GOOGL,AMT,3,0.2333050145124407
GOOGL,INTU,3,0.8129667888356641
GOOGL,DE,3,0.49637744453150795
GOOGL,GS,3,0.8800006144183408
GOOGL,SPGI,3,0.8297433556398754
GOOGL,RTX,3,0.7767420429565759
GOOGL,BLK,3,0.8651058357207022
GOOGL,ISRG,3,0.7693520681728891
GOOGL,PLD,3,0.02180475623782899
GOOGL,NOW,3,0.8333899071477144
GOOGL,MDT,3,0.7245754288380376
GOOGL,GE,3,0.9165305760339282
GOOGL,ADI,3,0.8637518784189427
GOOGL,SYK,3,0.8381833378610345
GOOGL,ELV,3,-0.5266940944198314
GOOGL,BKNG,3,0.8801148373213703
GOOGL,GILD,3,0.6168940066296728
GOOGL,C,3,0.8877269079095869
GOOGL,CVS,3,-0.40503752931566883
GOOGL,LRCX,3,0.8865964269858038
GOOGL,ADP,3,0.7297348399818806
GOOGL,REGN,3,-0.18472566148103528
GOOGL,MO,3,0.8080257077164034
GOOGL,MDLZ,3,-0.1615812036449888
GOOGL,TMUS,3,0.7506813203433133
GOOGL,T,3,0.7099145602535931
GOOGL,CB,3,0.7689303738129698
GOOGL,SCHW,3,0.6049717729515524
GOOGL,SO,3,0.8263428828854817
GOOGL,PGR,3,0.7670219110741825
GOOGL,AXP,3,0.889595527029227
GOOGL,ZTS,3,-0.0892218984174551
GOOGL,CL,3,0.584943442369013
GOOGL,DUK,3,0.7782017590495635
GOOGL,EOG,3,0.29437970727853724
GOOGL,USB,3,0.6559626996111422
GOOGL,TGT,3,-0.46571101925975167
GOOGL,PNC,3,0.763077614235796
GOOGL,MMC,3,0.6925058049890632
GOOGL,FIS,3,0.5557885773719777
GOOGL,BDX,3,-0.5702422172439443
GOOGL,CME,3,0.7914459294653108
GOOGL,ITW,3,0.7593840797822754
GOOGL,GM,3,0.8304298576909465
GOOGL,CSX,3,0.524289609213035
GOOGL,NSC,3,0.6824102117213671
GOOGL,AON,3,0.5557712800397812
GOOGL,EMR,3,0.8644405061444669
GOOGL,COF,3,0.8715910910139935
GOOGL,FDX,3,0.5290122389550687
AMZN,NVDA,3,0.948534894439666
AMZN,META,3,0.9742599879339106
AMZN,TSLA,3,0.710147293442802
AMZN,JPM,3,0.9274858059099214
AMZN,UNH,3,-0.29451163115788265
AMZN,V,3,0.9136929912992696
AMZN,HD,3,0.8910479112939262
AMZN,PG,3,0.8080457523106414
AMZN,MA,3,0.9427034174894264
AMZN,LLY,3,0.8702702879281446
AMZN,AVGO,3,0.8986967200136778
AMZN,XOM,3,0.5837018181867103
AMZN,COST,3,0.9436579370579606
AMZN,PEP,3,-0.6251716755569997
AMZN,KO,3,0.7029852541130724
AMZN,PFE,3,-0.8472428703251403
AMZN,MRK,3,-0.2608568885553789
AMZN,ORCL,3,0.817820555073289
AMZN,ABBV,3,0.8014909068537638
AMZN,DIS,3,0.6313855353967929
AMZN,CVX,3,-0.03815656347654806
AMZN,ADBE,3,0.09423473506359145
AMZN,MCD,3,0.6627017112569288
AMZN,ACN,3,0.3728376751103152
AMZN,DHR,3,-0.013772689369947775
AMZN,CSCO,3,0.757433147851286
AMZN,NFLX,3,0.9014669764119776
AMZN,CRM,3,0.839631762586964
AMZN,LIN,3,0.9216229365426851
AMZN,ABT,3,0.751009742037395
AMZN,TXN,3,0.6818635116679319
AMZN,NKE,3,-0.8253547092197958
AMZN,TMO,3,-0.21305123783978064
AMZN,INTC,3,-0.3207955189983417
AMZN,WMT,3,0.8980505694726373
AMZN,UPS,3,-0.847394234209744
AMZN,HON,3,0.7156181363101225
AMZN,NEE,3,0.14631514612327215
AMZN,PM,3,0.7490997571610142
AMZN,AMGN,3,0.6880725759411357
AMZN,AMD,3,0.6485101646120998
AMZN,QCOM,3,0.7739571910177244
AMZN,LOW,3,0.8029431381075546
AMZN,CAT,3,0.9002476452560154
AMZN,IBM,3,0.8918460146744919
AMZN,MS,3,0.8237414097008894
AMZN,AMT,3,0.3486020079615747
AMZN,INTU,3,0.9016291425287293
AMZN,DE,3,0.5682673619479083
AMZN,GS,3,0.8685136106449227
AMZN,SPGI,3,0.9277055896993861
AMZN,RTX,3,0.7521455061527407
AMZN,BLK,3,0.8896264349462745
AMZN,ISRG,3,0.9138357526063633
AMZN,PLD,3,0.017739828958819138
AMZN,NOW,3,0.9545119478051434
AMZN,MDT,3,0.7180112402695026
AMZN,GE,3,0.9084127608627114
AMZN,ADI,3,0.8501909011773462
AMZN,SYK,3,0.9484184089770019
AMZN,ELV,3,-0.49293426286415853
AMZN,BKNG,3,0.9458826220615504
AMZN,GILD,3,0.6168984896529025
AMZN,C,3,0.8697005035941727
AMZN,CVS,3,-0.5285175634497993
AMZN,LRCX,3,0.7998852800385353
AMZN,ADP,3,0.8324097146411077
AMZN,REGN,3,-0.16720037586674122
AMZN,MO,3,0.790504221796042
AMZN,MDLZ,3,-0.10754371545049739
AMZN,TMUS,3,0.8384344297741536
AMZN,T,3,0.7530315301680145
AMZN,CB,3,0.8720444444929025
AMZN,SCHW,3,0.6101180279135946
AMZN,SO,3,0.8462293193521616
AMZN,PGR,3,0.8904698655626864
AMZN,AXP,3,0.9360665944302137
AMZN,ZTS,3,0.016697889760306298
AMZN,CL,3,0.7255733256315722
AMZN,DUK,3,0.7945041483382175
AMZN,EOG,3,0.377310546700782
AMZN,USB,3,0.7151581136022008
AMZN,TGT,3,-0.3957624274007682
AMZN,PNC,3,0.820651367484419
AMZN,MMC,3,0.8448522895495253
AMZN,FIS,3,0.706472106299954
AMZN,BDX,3,-0.5906314688952485
AMZN,CME,3,0.8565060240741976
AMZN,ITW,3,0.8467445609484561
AMZN,GM,3,0.8290082646267595
AMZN,CSX,3,0.5472508573795659
AMZN,NSC,3,0.6746300943692998
AMZN,AON,3,0.6534538153732953
AMZN,EMR,3,0.9083518459986639
AMZN,COF,3,0.9178499680782315
AMZN,FDX,3,0.5900845671626286
NVDA,META,3,0.9663866904342729
NVDA,TSLA,3,0.6981567833626169
NVDA,JPM,3,0.9596221567686871
NVDA,UNH,3,-0.37463228213627014
NVDA,V,3,0.8920892914529399
NVDA,HD,3,0.877875438183812
NVDA,PG,3,0.7723193514918393
NVDA,MA,3,0.933739775461215
NVDA,LLY,3,0.83602207342528
NVDA,AVGO,3,0.9478529503592587
NVDA,XOM,3,0.6671917659627515
NVDA,COST,3,0.9360104985205774
NVDA,PEP,3,-0.6129687814815139
NVDA,KO,3,0.7934961537173514
NVDA,PFE,3,-0.7451321716256218
NVDA,MRK,3,-0.32550561067024253
NVDA,ORCL,3,0.9015427327952152
NVDA,ABBV,3,0.8784273708083731
NVDA,DIS,3,0.626214459483299
NVDA,CVX,3,0.03914931037673594
NVDA,ADBE,3,-0.06332412066906573
NVDA,MCD,3,0.6608379008829216
NVDA,ACN,3,0.18017222246727918
NVDA,DHR,3,-0.018311713233736503
NVDA,CSCO,3,0.7916080074754055
NVDA,NFLX,3,0.9258579325301842
NVDA,CRM,3,0.6961040693982453
NVDA,LIN,3,0.905519905544575
NVDA,ABT,3,0.7748203569190621
NVDA,TXN,3,0.7656354838143233
NVDA,NKE,3,-0.8378234829435001
NVDA,TMO,3,-0.21266201670244067
NVDA,INTC,3,-0.42009645085161085
NVDA,WMT,3,0.9287342742634607
NVDA,UPS,3,-0.8884866965312035
NVDA,HON,3,0.7501387939152858
NVDA,NEE,3,0.34029111830410064
NVDA,PM,3,0.8203561045954582
NVDA,AMGN,3,0.7146773072544262
NVDA,AMD,3,0.650636782505365
NVDA,QCOM,3,0.7738431494413802
NVDA,LOW,3,0.7931591011022894
NVDA,CAT,3,0.9396105134802383
NVDA,IBM,3,0.9137790345047285
NVDA,MS,3,0.8887732153546484
NVDA,AMT,3,0.45455017268050574
NVDA,INTU,3,0.8720310003177988
NVDA,DE,3,0.5992284331052125
NVDA,GS,3,0.9323911556127866
NVDA,SPGI,3,0.9206123657417647
NVDA,RTX,3,0.867392665286576
NVDA,BLK,3,0.9335375621845104
NVDA,ISRG,3,0.8805710811700636
NVDA,PLD,3,-0.004107570900553287
NVDA,NOW,3,0.8991820375179304
NVDA,MDT,3,0.7685745727988734
NVDA,GE,3,0.9635470073103974
NVDA,ADI,3,0.9142915033736473
NVDA,SYK,3,0.9229452318511598
NVDA,ELV,3,-0.5286934630185444
NVDA,BKNG,3,0.9451918607417829
NVDA,GILD,3,0.6872978593016196
NVDA,C,3,0.9242067266593426
NVDA,CVS,3,-0.43619229400916026
NVDA,LRCX,3,0.8228323535828771
NVDA,ADP,3,0.8485450287819732
NVDA,REGN,3,-0.19718706473003347
NVDA,MO,3,0.8824338571955849
NVDA,MDLZ,3,-0.12364151358741246
NVDA,TMUS,3,0.8648490980743685
NVDA,T,3,0.8230380408090376
NVDA,CB,3,0.8895715476834045
NVDA,SCHW,3,0.6849905051838298
NVDA,SO,3,0.925172709762975
NVDA,PGR,3,0.8903509313120488
NVDA,AXP,3,0.9595150384203458
NVDA,ZTS,3,-0.09307363728229476
NVDA,CL,3,0.7306950751476217
NVDA,DUK,3,0.8850465984513232
NVDA,EOG,3,0.3212992923459643
NVDA,USB,3,0.7465246129945716
NVDA,TGT,3,-0.425561739608483
NVDA,PNC,3,0.8623871917466985
NVDA,MMC,3,0.7926457973190127
NVDA,FIS,3,0.7396285544572642
NVDA,BDX,3,-0.6795948607189677
NVDA,CME,3,0.8600901160153317
NVDA,ITW,3,0.785711263132145
NVDA,GM,3,0.9030801539266063
NVDA,CSX,3,0.5295679376575023
NVDA,NSC,3,0.7490179030321767
NVDA,AON,3,0.6497032834651982
NVDA,EMR,3,0.9228759368276153
NVDA,COF,3,0.9305422410871195
NVDA,FDX,3,0.4926264296612105
META,TSLA,3,0.7042543910335282
META,JPM,3,0.9591697439604414
META,UNH,3,-0.3828661419070885
META,V,3,0.9422499073550735
META,HD,3,0.8845384081971998
META,PG,3,0.7889666737487224
META,MA,3,0.9712010408210279
META,LLY,3,0.8521805562741256
META,AVGO,3,0.9376194863809065
META,XOM,3,0.5981493559737823
META,COST,3,0.9504236111263686
META,PEP,3,-0.6624749455406292
META,KO,3,0.7781408834118086
META,PFE,3,-0.8333408046561153
META,MRK,3,-0.34349312162206674
META,ORCL,3,0.8664981631141384
META,ABBV,3,0.8659451270706147
META,DIS,3,0.6346990030798347
META,CVX,3,-0.042126645859944585
META,ADBE,3,0.011946381020485036
META,MCD,3,0.7252922654900144
META,ACN,3,0.29106953747058956
META,DHR,3,-0.08231661100468143
META,CSCO,3,0.8156856349149879
META,NFLX,3,0.9418490993028744
META,CRM,3,0.7800739304777132
META,LIN,3,0.9397554353266785
META,ABT,3,0.820479119359196
META,TXN,3,0.6843581122649339
META,NKE,3,-0.8363180382747905
META,TMO,3,-0.2573570806003607
META,INTC,3,-0.3615557830210117
META,WMT,3,0.9307623292980095
META,UPS,3,-0.8953074378793213
META,HON,3,0.7019073385525146
META,NEE,3,0.18559915416289444
META,PM,3,0.823092634397936
META,AMGN,3,0.6891958588425902
META,AMD,3,0.642301968714568
META,QCOM,3,0.7359078614093025
META,LOW,3,0.7896194465567712
META,CAT,3,0.9124134454670214
META,IBM,3,0.9328046050662686
META,MS,3,0.8607846921403784
META,AMT,3,0.4096695875370145
META,INTU,3,0.9033193884100077
META,DE,3,0.6288320741997233
META,GS,3,0.9052465178243422
META,SPGI,3,0.9409058001200098
META,RTX,3,0.8241190088218147
META,BLK,3,0.9141524181947932
META,ISRG,3,0.9063220942089286
META,PLD,3,0.04416562929067113
META,NOW,3,0.9353834907494679
META,MDT,3,0.782057002826459
META,GE,3,0.9556749243350977
META,ADI,3,0.8728533740904635
META,SYK,3,0.9620006921104335
META,ELV,3,-0.5459951549205422
META,BKNG,3,0.963095727774971
META,GILD,3,0.6980851156345496
META,C,3,0.9070419612683716
META,CVS,3,-0.45724532397028594
META,LRCX,3,0.8102213397805156
META,ADP,3,0.8592645548530594
META,REGN,3,-0.22456233714468415
META,MO,3,0.8550529609106529
META,MDLZ,3,-0.0720867854242336
META,TMUS,3,0.874252458863729
META,T,3,0.8187518825635317
META,CB,3,0.8836087489498115
META,SCHW,3,0.633596726584273
META,SO,3,0.8972118269231774
META,PGR,3,0.9103107883900166
META,AXP,3,0.9517586739306659
META,ZTS,3,-0.023262408214455656
META,CL,3,0.7111038162739962
META,DUK,3,0.8527831888409532
META,EOG,3,0.30225778611273935
META,USB,3,0.7033987485343058
META,TGT,3,-0.4635743939736894
META,PNC,3,0.8199924409701219
META,MMC,3,0.8369881883255065
META,FIS,3,0.6860253688649598
META,BDX,3,-0.6537347494034916
META,CME,3,0.9079475556160682
META,ITW,3,0.8357646645665923
META,GM,3,0.8376210298517704
META,CSX,3,0.527093884679989
META,NSC,3,0.7094116409368678
META,AON,3,0.6994147419640452
META,EMR,3,0.9074851950272159
META,COF,3,0.9400817830172481
META,FDX,3,0.5202752539931242
TSLA,JPM,3,0.7593801099340608
TSLA,UNH,3,-0.3626065700637128
TSLA,V,3,0.7163497622466395
TSLA,HD,3,0.6755834838893834
TSLA,PG,3,0.4049011524226021
TSLA,MA,3,0.7240589216361228
TSLA,LLY,3,0.42851526184606076
TSLA,AVGO,3,0.7879810395247735
TSLA,XOM,3,0.3250961847705215
TSLA,COST,3,0.654938673267029
TSLA,PEP,3,-0.6129159907390451
TSLA,KO,3,0.48097305745218866
TSLA,PFE,3,-0.5152570244718031
TSLA,MRK,3,-0.6120798160265337
TSLA,ORCL,3,0.7978654884424278
TSLA,ABBV,3,0.5851884861616308
TSLA,DIS,3,0.4532551907958618
TSLA,CVX,3,0.054036932593003316
TSLA,ADBE,3,-0.12104903765620625
TSLA,MCD,3,0.6329386031493297
TSLA,ACN,3,0.1137739466431822
TSLA,DHR,3,-0.36459009960029026
TSLA,CSCO,3,0.8207227959802975
TSLA,NFLX,3,0.7540249660647398
TSLA,CRM,3,0.5300781273456148
TSLA,LIN,3,0.5307983375469275
TSLA,ABT,3,0.6191169089813199
TSLA,TXN,3,0.44841411403690545
TSLA,NKE,3,-0.6439006033776186
TSLA,TMO,3,-0.3951942258946987
TSLA,INTC,3,-0.331524808023846
TSLA,WMT,3,0.7924197959645751
TSLA,UPS,3,-0.667073866836213
TSLA,HON,3,0.6242754766240682
TSLA,NEE,3,0.19570912389959527
TSLA,PM,3,0.6846409860930155
TSLA,AMGN,3,0.2470810136628725
TSLA,AMD,3,0.2889460466335614
TSLA,QCOM,3,0.30221031265815246
TSLA,LOW,3,0.6049545062660984
TSLA,CAT,3,0.6826823833819321
TSLA,IBM,3,0.7121835783729397
TSLA,MS,3,0.8135854804025721
TSLA,AMT,3,0.135438545865965
TSLA,INTU,3,0.5516252205773992
TSLA,DE,3,0.6180519474739153
TSLA,GS,3,0.774465668812857
TSLA,SPGI,3,0.6734231113948322
TSLA,RTX,3,0.6695068085089717
TSLA,BLK,3,0.7767411205461954
TSLA,ISRG,3,0.6524460248756774
TSLA,PLD,3,-0.04830085427411127
TSLA,NOW,3,0.7323880659085191
TSLA,MDT,3,0.6098085756460616
TSLA,GE,3,0.7089655770696451
TSLA,ADI,3,0.6084068930587332
TSLA,SYK,3,0.6400743501067623
TSLA,ELV,3,-0.7658915294843076
TSLA,BKNG,3,0.774298083395202
TSLA,GILD,3,0.7067170412192165
TSLA,C,3,0.7349957144175329
TSLA,CVS,3,-0.31077438357409165
TSLA,LRCX,3,0.5237560640330838
TSLA,ADP,3,0.7047867521534512
TSLA,REGN,3,-0.522540550561636
TSLA,MO,3,0.753341525397318
TSLA,MDLZ,3,-0.35910796317892946
TSLA,TMUS,3,0.6785602604265509
TSLA,T,3,0.6720271996655779
TSLA,CB,3,0.5199151886397431
TSLA,SCHW,3,0.5389960297759292
TSLA,SO,3,0.6736300572433072
TSLA,PGR,3,0.5752051313157671
TSLA,AXP,3,0.7475895744194685
TSLA,ZTS,3,-0.15989146944512406
TSLA,CL,3,0.24833267498050043
TSLA,DUK,3,0.640047134252819
TSLA,EOG,3,0.1722444293110581
TSLA,USB,3,0.5865719551232443
TSLA,TGT,3,-0.608601698067297
TSLA,PNC,3,0.6632983310472255
TSLA,MMC,3,0.4899546287042354
TSLA,FIS,3,0.38498861588521394
TSLA,BDX,3,-0.5103484765676741
TSLA,CME,3,0.7119419353548544
TSLA,ITW,3,0.6241994910410265
TSLA,GM,3,0.6941571777853096
TSLA,CSX,3,0.2438632224877456
TSLA,NSC,3,0.5457178113631184
TSLA,AON,3,0.688822535353536
TSLA,EMR,3,0.7106142100976794
TSLA,COF,3,0.772052372916514
TSLA,FDX,3,0.33439507921116396
JPM,UNH,3,-0.467076622698514
JPM,V,3,0.952165413112208
JPM,HD,3,0.8752478083182682
JPM,PG,3,0.7096666646554847
JPM,MA,3,0.9667593613494617
JPM,LLY,3,0.7542112911601768
JPM,AVGO,3,0.9736460088707105
JPM,XOM,3,0.5995095076475307
JPM,COST,3,0.934321903231861
JPM,PEP,3,-0.7304530783668931
JPM,KO,3,0.8231582958292858
JPM,PFE,3,-0.7126268254462098
JPM,MRK,3,-0.49279438342392834
JPM,ORCL,3,0.9125573438314565
JPM,ABBV,3,0.8982267898170381
JPM,DIS,3,0.6787910856618089
JPM,CVX,3,0.08752494779393907
JPM,ADBE,3,-0.1899515025529287
JPM,MCD,3,0.7428323310523296
JPM,ACN,3,0.1309954975087725
JPM,DHR,3,-0.18492683016993972
JPM,CSCO,3,0.8767160903993769
JPM,NFLX,3,0.9786598944134403
JPM,CRM,3,0.6596161285374909
JPM,LIN,3,0.8648618501747095
JPM,ABT,3,0.882135697801451
JPM,TXN,3,0.6955886373857533
JPM,NKE,3,-0.8480230321736906
JPM,TMO,3,-0.3294535466997482
JPM,INTC,3,-0.45095933292797036
JPM,WMT,3,0.9696845588159997
JPM,UPS,3,-0.92148183567235
JPM,HON,3,0.7828626975115376
JPM,NEE,3,0.3146097711143546
JPM,PM,3,0.9065504970525136
JPM,AMGN,3,0.6525019641004984
JPM,AMD,3,0.5281794984691034
